assembly_key	original_fasta	total_bp	gc_percent	n_contigs	contig_n50	longest_contig	n_bases
GCA_056465185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465185.1.fna	5374071	50.3225	197	117377	379975	0
GCA_056465205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465205.1.fna	5336102	50.2974	179	124148	299219	0
GCA_056465225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465225.1.fna	5404931	50.3125	186	105490	255483	0
GCA_056465245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465245.1.fna	5396139	50.3071	181	123941	601660	0
GCA_056465265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465265.1.fna	5405603	50.3582	198	127236	327483	0
GCA_056465305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465305.1.fna	5384162	50.3162	191	147169	418584	0
GCA_056465385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465385.1.fna	5378310	50.3107	204	142430	221613	0
GCA_056465405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465405.1.fna	5383307	50.2826	233	104329	370072	0
GCA_056465545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465545.1.fna	5441358	50.328	143	185816	613844	0
GCA_056465645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465645.1.fna	5466769	50.3463	157	156008	327920	0
GCA_056465685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465685.1.fna	5523934	50.3339	158	148776	374746	0
GCA_056465705.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465705.1.fna	5379654	50.2719	218	115833	370067	0
GCA_056465745.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465745.1.fna	5333297	50.2895	199	112013	370086	0
GCA_056465765.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465765.1.fna	5346008	50.2968	198	110522	356104	0
GCA_056465785.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465785.1.fna	5418007	50.2701	162	148910	674227	0
GCA_056465985.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056465985.1.fna	5390915	50.3146	214	100556	383450	0
GCA_056466025.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466025.1.fna	5465435	50.2576	150	188422	674227	0
GCA_056466065.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466065.1.fna	5439926	50.2562	146	188422	614066	0
GCA_056466085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466085.1.fna	5434155	50.2503	149	188422	613765	0
GCA_056466105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466105.1.fna	5396540	50.3143	184	107554	328441	0
GCA_056466165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466165.1.fna	5432695	50.2465	148	148112	674227	0
GCA_056466185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466185.1.fna	5465132	50.3215	131	189940	674242	0
GCA_056466205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466205.1.fna	5421771	50.2485	148	188422	611926	0
GCA_056466225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466225.1.fna	5358561	50.2589	160	188422	364602	0
GCA_056466245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466245.1.fna	5446592	50.2762	172	147329	382305	0
GCA_056466265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466265.1.fna	5387506	50.2676	210	102907	299214	0
GCA_056466385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466385.1.fna	5399194	50.2589	195	124148	370072	0
GCA_056466405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466405.1.fna	5532609	50.3376	157	160449	374746	0
GCA_056466425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466425.1.fna	5522161	50.3415	185	148999	374746	0
GCA_056466465.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466465.1.fna	5534324	50.3466	161	148370	374746	0
GCA_056466505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466505.1.fna	5519592	50.3073	163	188305	614066	0
GCA_056466545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466545.1.fna	5456557	50.3097	173	188305	611822	0
GCA_056466565.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466565.1.fna	5422975	50.249	154	148398	614066	0
GCA_056466665.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466665.1.fna	5380302	50.2707	221	101970	370072	0
GCA_056466685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466685.1.fna	5377642	50.2793	246	100555	260086	0
GCA_056466705.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466705.1.fna	5441028	50.3407	184	118923	613176	0
GCA_056466785.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466785.1.fna	5434570	50.3273	141	185035	615041	0
GCA_056466825.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466825.1.fna	5352286	50.302	188	123959	370080	0
GCA_056466865.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466865.1.fna	5435520	50.2503	151	188422	611863	0
GCA_056466885.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466885.1.fna	5423090	50.2556	149	148437	674227	0
GCA_056466925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466925.1.fna	5436705	50.2951	174	115658	345781	0
GCA_056466945.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466945.1.fna	5441192	50.2771	165	136045	319941	0
GCA_056466965.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056466965.1.fna	5471682	50.2763	183	115556	314260	0
GCA_056467045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467045.1.fna	5415353	50.2601	194	141095	354962	0
GCA_056467085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467085.1.fna	5445621	50.3209	136	185816	614074	0
GCA_056467105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467105.1.fna	5447337	50.3134	137	188305	471679	0
GCA_056467145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467145.1.fna	5420765	50.2671	163	147330	411576	0
GCA_056467225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467225.1.fna	5534702	50.3283	170	185816	674227	0
GCA_056467245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467245.1.fna	5425478	50.2818	155	188422	611863	0
GCA_056467325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467325.1.fna	5430484	50.2718	166	132774	674227	0
GCA_056467365.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467365.1.fna	5423854	50.2952	147	160449	377389	0
GCA_056467385.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467385.1.fna	5487606	50.3077	156	150286	370072	0
GCA_056467405.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467405.1.fna	5455212	50.3166	150	148405	370072	0
GCA_056467425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467425.1.fna	5428868	50.2818	161	147330	614311	0
GCA_056467445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467445.1.fna	5399856	50.2596	201	142756	377389	0
GCA_056467505.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467505.1.fna	5521002	50.345	197	146716	356103	0
GCA_056467525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467525.1.fna	5397444	50.2883	213	124148	370072	0
GCA_056467545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467545.1.fna	5423520	50.2776	153	148910	614066	0
GCA_056467645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467645.1.fna	5362033	50.3058	167	110640	362057	0
GCA_056467745.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467745.1.fna	5368825	50.3066	188	148252	374744	0
GCA_056467845.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467845.1.fna	5370799	50.2995	153	145326	374744	0
GCA_056467925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467925.1.fna	5420238	50.3278	161	146662	614983	0
GCA_056467965.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056467965.1.fna	5362926	50.3283	199	106890	374744	0
GCA_056468035.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468035.1.fna	5439611	50.3081	137	188305	674242	0
GCA_056468105.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468105.1.fna	5417783	50.3794	191	127217	330490	0
GCA_056468445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468445.1.fna	5487141	50.3555	175	112469	374746	0
GCA_056468585.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468585.1.fna	5450223	50.3562	151	148895	612216	0
GCA_056468675.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468675.1.fna	5395496	50.3083	171	146838	408537	0
GCA_056468685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468685.1.fna	5398339	50.3484	192	107199	384180	0
GCA_056468785.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468785.1.fna	5393540	50.2947	192	142754	441115	0
GCA_056468805.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468805.1.fna	5513727	50.3387	181	118272	374746	0
GCA_056468825.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468825.1.fna	5434885	50.3231	154	185816	477721	0
GCA_056468925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056468925.1.fna	5357676	50.2984	171	152178	374744	0
GCA_056469045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469045.1.fna	5376039	50.3154	153	149061	374744	0
GCA_056469165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469165.1.fna	5355984	50.32	183	116842	270821	0
GCA_056469205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469205.1.fna	5519836	50.3496	209	118272	374746	0
GCA_056469245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469245.1.fna	5442139	50.3175	138	188223	673874	0
GCA_056469285.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469285.1.fna	5357685	50.2745	181	142895	370080	0
GCA_056469525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469525.1.fna	5518384	50.3682	224	104371	341016	0
GCA_056469545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469545.1.fna	5444226	50.3237	146	188305	673965	0
GCA_056469625.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469625.1.fna	5373348	50.2956	165	140135	374744	0
GCA_056469685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469685.1.fna	5464180	50.3016	161	146843	370072	0
GCA_056469745.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469745.1.fna	5440985	50.3099	155	160449	377389	0
GCA_056469765.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469765.1.fna	5385614	50.3013	172	146632	611270	0
GCA_056469785.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469785.1.fna	5415831	50.2612	188	143952	370072	0
GCA_056469865.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056469865.1.fna	5486344	50.3079	161	148405	370072	0
GCA_056488195.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488195.1.fna	5502326	50.3639	154	129067	305778	0
GCA_056488345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488345.1.fna	5585349	50.1237	199	109654	287317	0
GCA_056488445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488445.1.fna	5499080	50.3556	157	121627	438728	0
GCA_056488645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488645.1.fna	5419821	50.3521	173	106306	293889	0
GCA_056488725.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488725.1.fna	5515631	50.3398	214	148365	361296	0
GCA_056488805.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488805.1.fna	5409794	50.3049	152	181589	613803	0
GCA_056488845.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488845.1.fna	5524588	50.1158	195	101630	391680	0
GCA_056488925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488925.1.fna	5409728	50.3101	168	127207	440675	0
GCA_056488965.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056488965.1.fna	5413195	50.301	154	157209	613796	0
GCA_056489045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056489045.1.fna	5431595	50.2828	161	147329	314260	0
GCA_056489205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056489205.1.fna	5501140	50.4159	192	110109	314251	0
GCA_056489345.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056489345.1.fna	5469478	50.2987	154	148405	370072	0
GCA_056489445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056489445.1.fna	5416604	50.3778	203	131482	347508	0
GCA_056494625.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056494625.1.fna	5401152	50.1862	167	127206	610921	0
GCA_056494665.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056494665.1.fna	5443653	50.337	153	182701	674233	0
GCA_056494785.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056494785.1.fna	5499514	50.3634	196	125188	313884	0
GCA_056495525.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495525.1.fna	5356836	50.2038	172	148069	347077	0
GCA_056495645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495645.1.fna	5436160	50.3459	141	185816	391780	0
GCA_056495665.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495665.1.fna	5523978	50.3493	140	157209	674233	0
GCA_056495685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495685.1.fna	5363117	50.2203	167	142593	328727	0
GCA_056495775.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495775.1.fna	5507543	50.3724	244	124148	356103	0
GCA_056495805.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495805.1.fna	5349133	50.2618	155	146715	610921	0
GCA_056495905.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495905.1.fna	5508395	50.3881	238	100555	263796	0
GCA_056495925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495925.1.fna	5314135	50.2824	158	160334	610921	0
GCA_056495965.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056495965.1.fna	5532751	50.4285	169	127255	314251	0
GCA_056496065.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496065.1.fna	5291624	50.3319	183	145326	239740	0
GCA_056496075.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496075.1.fna	5474034	50.4095	170	127157	421648	0
GCA_056496165.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496165.1.fna	5408996	50.1668	166	136098	610921	0
GCA_056496185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496185.1.fna	5509327	50.3711	146	157209	421449	0
GCA_056496205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496205.1.fna	5441756	50.3413	143	163680	408779	0
GCA_056496305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496305.1.fna	5469307	50.351	152	182701	588146	0
GCA_056496325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496325.1.fna	5505842	50.3356	139	193468	431480	0
GCA_056496425.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496425.1.fna	5510285	50.3627	143	148117	542618	0
GCA_056496445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496445.1.fna	5500448	50.4067	164	146259	408862	0
GCA_056496465.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496465.1.fna	5494809	50.3084	153	160478	673986	0
GCA_056496545.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496545.1.fna	5429632	50.405	187	110871	566858	0
GCA_056496565.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496565.1.fna	5362806	50.3171	179	124148	356111	0
GCA_056496585.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496585.1.fna	5437912	50.3328	147	183993	611406	0
GCA_056496665.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496665.1.fna	5427446	50.3718	173	119958	278599	0
GCA_056496725.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496725.1.fna	5426182	50.2998	177	109359	319774	0
GCA_056496795.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496795.1.fna	5422764	50.2818	181	127279	291802	0
GCA_056496815.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496815.1.fna	5492513	50.3597	154	134131	347655	0
GCA_056496925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056496925.1.fna	5504294	50.3326	140	157209	611869	0
GCA_056648085.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056648085.1.fna	5432864	50.257	145	146989	674227	0
GCA_056648185.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056648185.1.fna	5438429	50.2699	159	147330	674227	0
GCA_056648225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056648225.1.fna	5436137	50.2671	143	146989	614066	0
GCA_056648305.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056648305.1.fna	5432801	50.2473	154	146989	613697	0
GCA_056648325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056648325.1.fna	5431010	50.2849	162	128107	674227	0
GCA_056650825.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056650825.1.fna	5419512	50.2563	152	147330	614066	0
GCA_056650845.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056650845.1.fna	5442469	50.264	157	147330	674227	0
GCA_056650945.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056650945.1.fna	5531487	50.3115	161	145600	411665	0
GCA_056651025.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651025.1.fna	5443391	50.2534	147	145600	614053	0
GCA_056651035.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651035.1.fna	5538215	50.329	166	147329	674227	0
GCA_056651145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651145.1.fna	5385137	50.3152	187	142766	302715	0
GCA_056651205.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651205.1.fna	5403244	50.3016	163	142430	611660	0
GCA_056651225.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651225.1.fna	5431462	50.2686	159	147330	674227	0
GCA_056651245.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651245.1.fna	5542701	50.3316	178	148370	614066	0
GCA_056651265.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651265.1.fna	5443551	50.2641	147	147330	614066	0
GCA_056651285.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651285.1.fna	5436877	50.2767	156	145741	611863	0
GCA_056651325.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651325.1.fna	5373171	50.3675	185	115310	340881	0
GCA_056651445.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651445.1.fna	5423479	50.2872	171	116386	614066	0
GCA_056651605.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651605.1.fna	5439659	50.2642	159	145600	674227	0
GCA_056651625.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651625.1.fna	5369192	50.3745	186	124163	340881	0
GCA_056651645.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651645.1.fna	5448475	50.2578	142	147330	674227	0
GCA_056651705.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651705.1.fna	5437166	50.25	156	145600	674227	0
GCA_056651725.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651725.1.fna	5421234	50.2579	152	147330	614066	0
GCA_056651765.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651765.1.fna	5371956	50.3686	193	107938	336574	0
GCA_056651825.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651825.1.fna	5443692	50.2637	151	147330	674227	0
GCA_056651865.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651865.1.fna	5366059	50.3453	180	116814	299153	0
GCA_056651885.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651885.1.fna	5428106	50.2545	142	147330	674227	0
GCA_056651905.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651905.1.fna	5442725	50.2504	153	147330	614066	0
GCA_056651925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056651925.1.fna	5440046	50.2646	155	145600	674227	0
GCA_056652025.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652025.1.fna	5547079	50.3158	164	173447	611863	0
GCA_056652045.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652045.1.fna	5439989	50.2603	150	147330	673964	0
GCA_056652125.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652125.1.fna	5547907	50.3069	166	148117	611863	0
GCA_056652145.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652145.1.fna	5504094	50.3819	143	157209	470084	0
GCA_056652605.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652605.1.fna	5368065	50.3071	170	116876	374744	0
GCA_056652685.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056652685.1.fna	5343667	50.3356	210	116805	341017	0
GCA_056672925.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056672925.1.fna	5366471	50.308	174	115466	341017	0
GCA_056672985.1	/home/samuelajulo/epi/marker_screen/results/03_O157H7_cattle_QC/fastas/raw/GCA_056672985.1.fna	5457967	50.3555	143	157209	408789	0
